class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
6,Power2X,64,Power2X objects,691,Max Starts Penalty,Penalty applied to violations of [Max Starts] constraints.,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,692,Firm Capacity,Contribution of the Power2X to capacity reserves,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,699,Outage Rating,Unit rating during outage,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,703,Repair Time Shape,"Repair time function shape parameter (for Weibull, lognormal)",2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,704,Repair Time Scale,"Repair time function scale parameter (for exponential, Weibull, lognormal, SEV, LEV)",2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,705,Build Cost,Cost of building a unit,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,715,Build Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,716,Retire Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
6,Power2X,111,set of Power2X objects that produce the Emission,1139,Production Rate,Emissions produced from one unit of gas produced from the Power2X object,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,656,Bid Base,Base load for balancing bid,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,657,Bid Quantity,Quantity bid in band,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,658,Bid Price,Energy bid price,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,717,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,718,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
6,Power2X,64,Power2X objects,719,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,783,Repair Time Distribution,"Distribution used to generate repair times (Auto,Constant,Uniform,Triangular,Exponential,Weibull,Lognormal,SEV,LEV)",2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,784,End Effects Method,Method used to value or constrain end-of-period energy.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,786,Price Setting,Flag if the battery can set price,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,787,Decomposition Method,Method used to pass the optimal state-of-charge from one simulation phase to the next,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,793,Expansion Optimality,Expansion planning integerization scheme.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,797,Simultaneous Charge and Discharge,Battery can charge and discharge simultaneously,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,798,Unit Commitment Optimality,Unit commitment integerization scheme for the battery.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,799,Is Strategic,If the battery acts strategically,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,877,Project Start Date,First date at which a BESS unit can be built,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,782,Random Number Seed,Random number seed assigned to the generator for the generation of outages,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,792,Decomposition Bound Penalty,Penalty applied to violation of state-of-charge bounds when the decomposition implies possible violations,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,794,Integerization Horizon,Number of years over which the expansion decisions are integerized,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,801,Units,Number of BESS units installed,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,802,Capacity,Capacity of the BESS,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,805,Max SoC,Allowable maximum State of Charge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,806,Min SoC,Allowable minimum state of charge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,807,Initial SoC,Initial State of Charge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,808,Charge Efficiency,Efficiency of charging,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,809,Discharge Efficiency,Efficiency of discharging,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,815,Max Ramp Up,Maximum ramp up rate,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,817,Max Ramp Down,Maximum ramp down rate,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,819,Inertia Constant,Stored energy per unit of power,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,820,Marginal Loss Factor,Battery marginal loss factor (MLF or TLF),2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,821,Min Discharge Level,Minimum discharge level when discharging,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,822,Min Charge Level,Minimum unit charge level when charging,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,823,Min Up Time,Minimum number of hours a battery must discharge after discharging starts,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,824,Min Down Time,Minimum number of hours a battery must have zero discharge after discharging stops,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,825,Max Up Time,Maximum number of hours a battery can discharge after discharging starts,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,826,Max Down Time,Maximum number of hours a battery can have zero discharge after discharging stops,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,827,Discharge Transition Time,Minimum time between operating in discharge mode and charge mode,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,828,Charge Transition Time,Minimum time between operating in charge mode and discharge mode,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,836,Energy Target,Battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,837,Energy Target Hour,end of hour battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,838,Energy Target Day,end of day battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,839,Energy Target Week,end of week battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,840,Energy Target Month,end of month battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,841,Energy Target Year,end of year battery stored energy target,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,844,Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,865,Forced Outage Rate,Expected proportion of time the facility is unavailable due to forced outage,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,867,Units Out,Number of units out of service,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,868,Maintenance Rate,Expected proportion of time the facility is unavailable due to maintenance,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,869,Maintenance Frequency,Frequency of maintenance outages in an annual time frame,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,870,Mean Time to Repair,Mean time to repair,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,871,Min Time To Repair,Minimum time to repair,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,872,Max Time To Repair,Maximum time to repair,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,875,Max Units Built,Maximum number of BESS units that can be built,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,876,Lead Time,Number of years after which the expansion project can begin,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,878,Technical Life,Technical lifetime of a BESS unit,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,880,WACC,Weighted average cost of capital,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,881,Economic Life,Economic life of a BESS unit (period over which fixed costs are recovered),2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,882,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,883,Max Units Built in Year,Maximum number of BESS units that can be built in a year,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,884,Min Units Built in Year,Minimum number of units allowed to be constructed in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,885,Max Units Retired,Maximum number of units allowed to be retired in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,887,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,888,Max Units Retired in Year,Maximum number of units allowed to be retired in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,889,Min Units Retired in Year,Minimum number of units allowed to be retired in any single year of the planning horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,890,Hint Units Built,Capacity expansion solution to be passed to the optimizer as a hint or initial solution,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,891,Levelized Capital Carrying Rate,Levelized capital carrying rate,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1338,Max Response,Maximum reserve response,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1339,Max Charge Response,Maximum dispatchable charging load reserve response,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1340,Max Replacement,Maximum replacement (non-spinning) reserve capability,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1341,Max Response Factor,Maximum reserve response as a proportion of generation capacity,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1342,Max Charge Response Factor,Maximum dispatchable charging load reserve response as a proportion of charge load,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1343,Max Replacement Factor,Maximum replacement (non-spinning) reserve capability as a proportion of generation capacity,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1344,Min Provision,Minimum reserve provision when generator is available,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1345,Min Spinning Provision,Minimum spinning reserve provision when units are generating,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1346,Min Regulation Provision,Minimum regulation reserve provision when units are in the regulation range,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1347,Min Replacement Provision,Minimum replacement reserve provision when units are off-line,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1348,Effectiveness,Estimated reserve effectiveness (MW/MW),2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1349,Response Ratio,Ratio that converts energy ramping to units comparable to reserve ramping units,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1350,Offer Quantity,Reserve offer quantity in offer band,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,796,Build Cost Multiplier,Sets the unit for the input Build Cost,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,800,LCCR Apply Discounting,If the discount rate should be applied to the LCCR,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,788,Decomposition Penalty a,Decomposition state-of-charge target penalty function 'a' term,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,789,Decomposition Penalty b,Decomposition state-of-charge target penalty function 'b' term,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,790,Decomposition Penalty c,Decomposition state-of-charge target penalty function 'c' term,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,791,Decomposition Penalty x,Decomposition state-of-charge target penalty function 'x' term,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,795,Declining Depreciation Balance,Balance applied to declining depreciation method,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,803,Max Power,Power at full discharge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,804,Max Load,Power at full charge including inverter losses,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,810,VO&M Charge,Variable operation and maintenance charge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,811,Charging VO&M Charge,Variable operation and maintenance charge for charging,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,812,Discharging VO&M Charge,Variable operation and maintenance charge for discharging,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,813,FO&M Charge,Fixed operations and maintenance charge,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,814,UoS Charge,Use of system charge for generation,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,816,Max Ramp Up Penalty,Penalty for violating [Max Ramp Up] constraint.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,818,Max Ramp Down Penalty,Penalty for violating Max Ramp Down constraint.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,829,Self Discharge Rate,Percentage of stored energy lost per hour due to self-discharge.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,830,Max Cycles,Number of cycles allowed each interval,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,831,Max Cycles Hour,Number of cycles allowed each hour,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,832,Max Cycles Day,Number of cycles allowed each day,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,833,Max Cycles Week,Number of cycles allowed each week,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,834,Max Cycles Month,Number of cycles allowed each month,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,835,Max Cycles Year,Number of cycles allowed each year,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,842,Energy Target Penalty,Penalty for violating the battery stored energy target.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,843,Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,845,Offer Base,Base dispatch point for incr/decr style offer,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,846,Offer No Load Cost,Fixed dispatch cost component of generator offer.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,847,Offer Quantity,Quantity offered in band,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,848,Offer Price,Price of energy in band,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,849,Offer Quantity Scalar,Scalar applied to the [Offer Quantity] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,850,Offer Price Incr,Adder applied to the [Offer Price] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,851,Offer Price Scalar,Scalar applied to the [Offer Price] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,852,Bid Base,Base load for balancing bid,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,853,Bid Quantity,load bid quantity in band,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,854,Bid Price,Bid price of load in band,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,855,Bid Quantity Scalar,Scalar applied to the [Bid Quantity] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,856,Bid Price Incr,Adder applied to the [Bid Price] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,857,Bid Price Scalar,Scalar applied to the [Bid Price] property,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,858,Strategic Rating,Generating unit rating for application in RSI capacity calculations,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,859,Strategic Load Rating,Pumping unit rating for application in RSI capacity calculations.,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,860,Initial Age,Age of the battery in number of cycles at the start of the simulation horizon,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,861,Capacity Degradation,Degradation of battery power with cycles,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,862,Capacity Degradation,Degradation in capacity with age in number of cycles,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,863,Firm Capacity,Contribution of the battery to capacity reserves,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,864,Firm Capacity Unit Count,The total number of units installed in band corresponding to the same band of [Firm Capacity],2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,873,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,874,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,879,Build Cost,Cost of building a BESS unit,2024 ISP Green Energy Exports Model,True
7,Battery,79,Battery objects,886,Retirement Cost,Cost of retiring a BESS unit,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,892,Build Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,893,Retire Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1351,Offer Price,Reserve offer price in offer band,2024 ISP Green Energy Exports Model,False
7,Battery,161,set of batteries that provide the reserve,1352,Charge Offer Price,Charging reserve offer price,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,785,Recharge Timeframe,Maximum hours to recharge after discharge,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,866,Effective Forced Outage Rate,Effective forced outage rate for use in calculation of reliability indices,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,894,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,895,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
7,Battery,79,Battery objects,896,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,991,Model,Model used to define and model storage volumes (used to override the file-level Hydro Model setting).,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,994,End Effects Method,Method used to handle end-of-period storage.,2024 ISP Green Energy Exports Model,True
8,Storage,91,Storage objects,995,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1001,Enforce Bounds,If the storage bounds are enforced.,2024 ISP Green Energy Exports Model,False
8,Storage,10,head storage for the generator,340,Flow Factor,Units of storage received per unit of generation,2024 ISP Green Energy Exports Model,False
8,Storage,10,head storage for the generator,342,Efficiency Point,Storage percentage full associated with [Efficiency Scalar],2024 ISP Green Energy Exports Model,False
8,Storage,11,tail storage for the generator,344,Flow Factor,Units of storage received per unit of generation,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,993,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1000,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1002,Spill Penalty,"Penalty applied to spill from the storage to ""the sea"" in the last period of each simulation step.",2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1005,Units,Number of units of the storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1006,Max Volume,Maximum volume,2024 ISP Green Energy Exports Model,True
8,Storage,91,Storage objects,1008,Initial Volume,Storage volume at the start of the period,2024 ISP Green Energy Exports Model,True
8,Storage,91,Storage objects,1009,Min Volume,Minimum volume,2024 ISP Green Energy Exports Model,True
8,Storage,91,Storage objects,1011,Max Level,Maximum level,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1012,Initial Level,Initial level,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1013,Min Level,Minimum level,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1014,Low Ref Level,Low reference level for volume calculation,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1015,Low Ref Area,Area of surface at low reference level,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1016,High Ref Level,High reference level for volume calculation,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1017,High Ref Area,Area of surface at high reference level,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1022,Water Value Point,Volume associated with [Water Value] in multiple bands,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1024,Energy Value Point,Energy associated with [Energy Value] in multiple bands,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1025,Downstream Efficiency,Aggregate efficiency of generation down the river chain,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1030,Max Release,Maximum rate of release from the storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1031,Max Generator Release,Maximum rate of release for generation from the storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1034,Max Spill,"Maximum allowable spill from the storage to ""the sea""",2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1035,Max Ramp,Maximum rate of change in storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1036,Max Ramp Hour,Maximum change in storage across each hour.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1037,Max Ramp Day,Maximum of change in storage across each day.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1038,Max Ramp Week,Maximum of change in storage across each week.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1039,Max Ramp Month,Maximum of change in storage across each month.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1040,Max Ramp Year,Maximum of change in storage across each year.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1042,Target,storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1043,Target Hour,end of hour storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1044,Target Day,end of day storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1045,Target Week,end of weekly storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1046,Target Month,end of month storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1047,Target Year,end of year storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1048,Target Custom,end of horizon storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1049,Target Level,storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1050,Target Level Hour,end of hour storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1051,Target Level Day,end of day storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1052,Target Level Week,end of week storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1053,Target Level Month,end of month storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1054,Target Level Year,end of year storage target,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1057,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1058,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,992,Balance Period,Frequency of storage balance,2024 ISP Green Energy Exports Model,True
8,Storage,10,head storage for the generator,341,Flow at Start,The amount of water released when starting a generating unit.,2024 ISP Green Energy Exports Model,False
8,Storage,10,head storage for the generator,343,Efficiency Scalar,Generation efficiency scalar at the given [Efficiency Point],2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,996,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,997,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,998,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,999,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1003,Non-physical Inflow Penalty,Penalty applied to non-physical inflow to the storage. A value of -1 means none are allowed.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1004,Non-physical Spill Penalty,Penalty applied to non-physical spill from the storage. A value of -1 means none are allowed.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1007,Max Volume Penalty,Penalty for violatiog the Max Volume constraint,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1010,Min Volume Penalty,Penalty for violatiog the Min Volume constraint,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1018,Natural Inflow,Rate of natural inflow,2024 ISP Green Energy Exports Model,True
8,Storage,91,Storage objects,1019,Natural Inflow Incr,Increment to [Natural Inflow],2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1020,Natural Inflow Scalar,Multiplier on [Natural Inflow],2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1021,Water Value,Incremental price of water released from storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1023,Energy Value,Incremental price of energy generated from storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1026,Loss Rate,"Rate of loss due to evaporation, leakage, etc",2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1027,Recycle Penalty,Penalty for violating the recycling constraint.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1029,Min Release,Minimum rate of release from the storage,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1032,Min Release Penalty,Penalty for violation of minimum rate of release constraints,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1033,Max Release Penalty,Penalty for violation of maximum rate of release constraints,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1041,Max Ramp Penalty,Penalty for violating the [Max Ramp Day/Week/Month/Year] constraint.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1055,Target Penalty,Penalty for violating the target.,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1056,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1059,Trajectory Lower Bound Penalty,Price for running the storage below the stochastic optimal storage trajectory,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1060,Trajectory Upper Bound Penalty,Price for running the storage above the stochastic optimal storage trajectory,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1061,x,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1062,y,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1063,z,Value to pass-through to solution,2024 ISP Green Energy Exports Model,False
8,Storage,91,Storage objects,1028,Rolling Planning Bonus,Bonus for storage contents at the end of the look-ahead,2024 ISP Green Energy Exports Model,False
9,Waterway,99,Waterway objects,1094,Flow Control,"Waterway flow optimization method (0=economic, 1=flow when spilling only)",2024 ISP Green Energy Exports Model,False
9,Waterway,99,Waterway objects,1093,Traversal Time,Time taken for flows to traverse the waterway,2024 ISP Green Energy Exports Model,False
9,Waterway,99,Waterway objects,1095,Max Flow,Maximum flow limit,2024 ISP Green Energy Exports Model,False
9,Waterway,99,Waterway objects,1096,Min Flow,Minimum flow limit,2024 ISP Green Energy Exports Model,False
9,Waterway,99,Waterway objects,1097,Initial Flow,Initial flow on the waterway for use in enforcing first period ramp constraint.,2024 ISP Green Energy Exports Model,False
