class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
14,Reserve,13,Battery objects,567,Maintenance Frequency,Frequency of maintenance outages in an annual time frame,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,568,Forced Outage Rate,Forced outage rate,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,569,Mean Time to Repair,Mean time to repair,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,570,Min Time To Repair,Minimum time to repair,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,571,Max Time To Repair,Maximum time to repair,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,574,Max Units Built,Maximum number of BESS units that can be built,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,576,Technical Life,Technical lifetime of a BESS unit,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,578,WACC,Weighted average cost of capital,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,579,Economic Life,Economic life of a BESS unit (period over which fixed costs are recovered),mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,580,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,581,Max Units Built in Year,Maximum number of BESS units that can be built in a year,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,582,Min Units Built in Year,Minimum number of units allowed to be constructed in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,583,Max Units Retired,Maximum number of units allowed to be retired in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,585,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,586,Max Units Retired in Year,Maximum number of units allowed to be retired in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,587,Min Units Retired in Year,Minimum number of units allowed to be retired in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,96,set of batteries that provide the reserve,1340,Offer Quantity,Reserve offer quantity in offer band,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,553,Max Power,Maximum generating capacity of each unit,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,559,VO&M Charge,Variable operation and maintenance charge,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,560,UoS Charge,Use of system charge for generation,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,562,Max Ramp Up Penalty,Penalty for violating [Max Ramp Up] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,564,Max Ramp Down Penalty,Penalty for violating [Max Ramp Down] constraint.,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,565,FO&M Charge,Fixed operations and maintenance charge,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,572,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,573,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,577,Build Cost,Cost of building a BESS unit,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,584,Retirement Cost,Cost of retiring a BESS unit,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,588,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,589,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,13,Battery objects,590,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,96,set of batteries that provide the reserve,1341,Offer Price,Reserve offer price in offer band,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1480,Generation Coefficient,Coefficient of generation,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1481,Load Coefficient,Coefficient of load obligation,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1482,Units Built Coefficient,Coefficient of number of units built,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1483,Units Retired Coefficient,Coefficient of number of units retired,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1484,Units Built in Year Coefficient,Coefficient of number of units built in the year,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1485,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1486,Capacity Built Coefficient,Coefficient of capacity built,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1487,Capacity Retired Coefficient,Coefficient of capacity retired,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1488,Capacity Reserves Coefficient,Coefficient of generator contribution to capacity reserves,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1489,Build Cost Coefficient,Coefficient of total build cost,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1490,Built Coefficient,Coefficient on binary variable indicating if any generation capacity is built to date,mti-118-mt-da-rt-reserves-all-generators,False
14,Reserve,231,set of Battery objects involved in the Constraint,1491,Built in Year Coefficient,Coefficient on binary variable indicating if any generation capacity is built in the year,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,591,Duration,Duration of the maintenance event.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,592,Window,Window of time over which the maintenance is allowed.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,593,Start Window,Flag if the maintenance event is allowed to start the in the period.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,594,End Window,Flag if the maintenance event is allowed to end the in the period.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,599,Mutually Exclusive,If this maintenance event must occur independently of others.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,595,Cost,Cost of the maintenance event.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,596,Crew,Maintenance event crew requirements.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,597,Equipment,Maintenance event equipment requirements.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,598,Lead Time,Number of hours lead time between the start of this event and the end of any Prerequisites.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,600,Penalty Cost,Cost of not scheduling this maintenance event.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,601,Min Occurrence,Number of times this event must occurs in the Horizon.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,602,Min Occurrence Hour,Number of times this event must occur each hour.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,603,Min Occurrence Day,Number of times this event must occur each day.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,604,Min Occurrence Week,Number of times this event must occur each week.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,605,Min Occurrence Month,Number of times this event must occur each month.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,606,Min Occurrence Year,Number of times this event must occur each year.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,607,Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,608,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,609,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,14,Maintenance objects,610,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,232,set of Maintenance objects involved in the Constraint,1492,Hours Active Coefficient,Coefficient of number of hours the maintenance is active.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,232,set of Maintenance objects involved in the Constraint,1493,Cost Coefficient,Coefficient of maintenance cost incurred.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,232,set of Maintenance objects involved in the Constraint,1494,Crew Coefficient,Coefficient of maintenance event crew usage.,mti-118-mt-da-rt-reserves-all-generators,False
15,Reliability,232,set of Maintenance objects involved in the Constraint,1495,Equipment Coefficient,Coefficient of maintenance event equipment usage.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,626,Balance Period,Frequency of storage balance,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,628,End Effects Method,Method used to value or constrain end-of-period gas volumes.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,630,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,636,Enforce Bounds,If the storage bounds are enforced.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,637,Expansion Optimality,Expansion planning integerization scheme.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,657,Project Start Date,"Start date of gas field project, for expansion planning.",mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,627,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,635,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,638,Units,Flag if the Gas Field is in service,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,639,Initial Volume,Initial volume of gas in the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,641,Production Volume,Volume of gas in Production Cost band,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,642,Max Production,Maximum production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,643,Max Production Hour,Maximum daily production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,644,Max Production Day,Maximum daily production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,645,Max Production Week,Maximum weekly production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,646,Max Production Month,Maximum monthly production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,647,Max Production Year,Maximum annual production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,648,Min Production,Minimum production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,649,Min Production Hour,Minimum daily production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,650,Min Production Day,Minimum daily production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,651,Min Production Week,Minimum weekly production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,652,Min Production Month,Minimum monthly production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,653,Min Production Year,Minimum annual production of gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,656,Max Units Built,Binary indicating if this is a build candidate,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,658,Technical Life,Technical lifetime of the gas field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,660,WACC,Weighted average cost of capital,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,661,Economic Life,Economic life of the gas field (period over which fixed costs are recovered).,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,662,Max Units Built in Year,Binary indicating if build is allowed in this year,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,629,Recycle Penalty,Penalty for violating the recycling constraint.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,631,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,632,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,633,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,634,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,640,Production Cost,Incremental cost of extracting gas from the field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,654,External Injection,External injection into the gas field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,655,FO&M Charge,Annual fixed operation and maintenance charge,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,659,Build Cost,Cost of developing the gas field,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,663,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,664,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,16,Gas Field objects,665,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,234,set of Gas Field objects involved in the Constraint,1499,Production Coefficient,Coefficient of gas field production,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,234,set of Gas Field objects involved in the Constraint,1500,Units Built Coefficient,Coefficient of number of units built,mti-118-mt-da-rt-reserves-all-generators,False
16,Financial Contract,234,set of Gas Field objects involved in the Constraint,1501,Units Built in Year Coefficient,Coefficient of number of units built in the year,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,611,Max Production,Maximum production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,612,Max Production Hour,Maximum daily production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,613,Max Production Day,Maximum daily production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,614,Max Production Week,Maximum weekly production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,615,Max Production Month,Maximum monthly production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,616,Max Production Year,Maximum annual production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,617,Min Production,Minimum production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,618,Min Production Hour,Minimum daily production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,619,Min Production Day,Minimum daily production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,620,Min Production Week,Minimum weekly production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,621,Min Production Month,Minimum monthly production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,622,Min Production Year,Minimum annual production of gas from the basin,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,623,x,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,624,y,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,15,Gas Basin objects,625,z,Value to pass-through to solution,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,233,set of Gas Basin objects involved in the Constraint,1496,Production Coefficient,Coefficient of gas basin production,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,233,set of Gas Basin objects involved in the Constraint,1497,Units Built Coefficient,Coefficient of number of gas field units built,mti-118-mt-da-rt-reserves-all-generators,False
17,Cournot,233,set of Gas Basin objects involved in the Constraint,1498,Units Built in Year Coefficient,Coefficient of number of gas field units built in the year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,666,Balance Period,Frequency of storage balance,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,668,End Effects Method,Method used to value or constrain end-of-period gas volumes.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,670,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,676,Enforce Bounds,If the storage bounds are enforced.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,677,Expansion Optimality,Expansion planning integerization scheme.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,728,Project Start Date,"Start date of gas storage project, for expansion planning.",mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,667,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,675,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,678,Units,Flag if the Gas Storage is in service,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,681,Initial Volume,Initial volume of gas in the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,684,Max Withdrawal,Maximum amount of gas that can be withdrawn from the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,685,Max Withdrawal Hour,Maximum amount of gas that can be withdrawn from the storage in a hour,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,686,Max Withdrawal Day,Maximum amount of gas that can be withdrawn from the storage in a day,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,687,Max Withdrawal Week,Maximum amount of gas that can be withdrawn from the storage in a week,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,688,Max Withdrawal Month,Maximum amount of gas that can be withdrawn from the storage in a month,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,689,Max Withdrawal Year,Maximum amount of gas that can be withdrawn from the storage in a year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,690,Max Injection,Maximum amount of gas that can be injected into the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,691,Max Injection Hour,Maximum amount of gas that can be injected into the storage in a hour,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,692,Max Injection Day,Maximum amount of gas that can be injected into the storage in a day,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,693,Max Injection Week,Maximum amount of gas that can be injected into the storage in a week,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,694,Max Injection Month,Maximum amount of gas that can be injected into the storage in a month,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,695,Max Injection Year,Maximum amount of gas that can be injected into the storage in a year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,696,Min Withdrawal,Amount of gas that must be withdrawn from storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,697,Min Withdrawal Hour,Amount of gas that must be withdrawn from storage each hour,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,698,Min Withdrawal Day,Amount of gas that must be withdrawn from storage each day,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,699,Min Withdrawal Week,Amount of gas that must be withdrawn from storage each week,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,700,Min Withdrawal Month,Amount of gas that must be withdrawn from storage each month,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,701,Min Withdrawal Year,Amount of gas that must be withdrawn from storage each year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,702,Min Injection,Amount of gas that must be injected into the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,703,Min Injection Hour,Amount of gas that must be injected into the storage each hour,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,704,Min Injection Day,Amount of gas that must be injected into the storage each day,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,705,Min Injection Week,Amount of gas that must be injected into the storage each week,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,706,Min Injection Month,Amount of gas that must be injected into the storage each month,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,707,Min Injection Year,Amount of gas that must be injected into the storage each year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,708,Max Ramp,Maximum rate of change in storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,709,Max Ramp Hour,Maximum rate of change in storage in a hour,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,710,Max Ramp Day,Maximum rate of change in storage in a day,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,711,Max Ramp Week,Maximum rate of change in storage in a week,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,712,Max Ramp Month,Maximum rate of change in storage in a month,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,713,Max Ramp Year,Maximum rate of change in storage in a year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,714,Target,storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,715,Target Hour,end of hour storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,716,Target Day,end of day storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,717,Target Week,end of week storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,718,Target Month,end of month storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,719,Target Year,end of year storage target,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,727,Max Units Built,Binary indicating if this is a build candidate,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,729,Technical Life,Technical lifetime of the gas storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,731,WACC,Weighted average cost of capital,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,732,Economic Life,Economic life of the gas storage (period over which fixed costs are recovered).,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,733,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,734,Max Units Built in Year,Binary indicating if build is allowed in this year,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,735,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,736,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,738,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,739,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,740,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,669,Recycle Penalty,Penalty for violating the recycling constraint.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,671,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,672,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,673,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,674,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,679,Max Volume,Maximum volume of gas allowed in storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,680,Min Volume,Minimum volume of gas allowed in storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,682,Withdrawal Charge,Incremental cost of withdrawing gas from the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,683,Injection Charge,Incremental cost of injecting gas into the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,720,Target Penalty,Penalty for violating the target.,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,721,Withdrawal Rate Scalar,Maximum amount of gas that can be withdrawn from the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,722,Withdrawal Volume,Storage volume for which withdrawal is allowed,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,723,Injection Rate Scalar,Maximum amount of gas that can be injected into the storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,724,Injection Volume,Storage volume for which injection is allowed,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,725,External Injection,External injection into the gas storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,726,FO&M Charge,Annual fixed operation and maintenance charge,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,730,Build Cost,Cost of building the gas storage,mti-118-mt-da-rt-reserves-all-generators,False
18,RSI,17,Gas Storage objects,737,Retirement Cost,Cost of retiring the gas storage,mti-118-mt-da-rt-reserves-all-generators,False
