class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
51,Water Storage,556,Water Pipeline objects,3383,FO&M Charge,Annual fixed operation and maintenance charge,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3395,Outage Rating,Water pipeline Max Capacity during the outage,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3399,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3400,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3405,Build Cost,Cost of building the Water pipeline,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3409,Retirement Cost,Cost of retiring the Water pipeline,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3378,Diameter,Water Pipeline diameter,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3379,Roughness,Water Pipeline roughness constant,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3380,Length,Length of the Water Pipeline,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3381,Pump Efficiency,Efficiency of Water Pipeline pump,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3384,Consumption Allocation,Proportion of the electricity consumption allocated to the receiving water node,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3385,Energy Consumed Amount,Energy consumption defining the pipeline energy consumption curve.,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3386,Energy Consumed Flow Level,Flow level defining the water pipeline energy consumption curve.,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3390,Flow Rate Point,Flow rate point for the system curve,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3391,Head Point,Head point for the system curve,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3387,System Curve Coefficient A,System curve coefficient A for the quadratic term,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3388,System Curve Coefficient B,System curve coefficient B for the linear term,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3389,System Curve Coefficient C,System curve coefficient C for the constant term,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3411,x,Value to pass-through to solution,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3412,y,Value to pass-through to solution,CAISOSA25 20250505,False
51,Water Storage,556,Water Pipeline objects,3413,z,Value to pass-through to solution,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3429,Expansion Optimality,Expansion planning integerization scheme.,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3437,Project Start Date,"Start date of water node project, for expansion planning.",CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3430,Integerization Horizon,Number of years over which the expansion decisions are integerized,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3431,Units,Flag if the Water Node is in service,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3435,Max Units Built,Binary indicating if this is a build candidate,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3436,Lead Time,Number of years after which the expansion project can begin,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3438,Technical Life,Technical lifetime of the water node,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3440,WACC,Weighted average cost of capital,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3441,Economic Life,Economic life of the water node (period over which fixed costs are recovered).,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3442,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3443,Max Units Built in Year,Binary indicating if build is allowed in this year,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3444,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3445,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3447,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3448,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3449,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3433,Flow Charge,Incremental cost of flowing water through the node,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3434,FO&M Charge,Annual fixed operation and maintenance charge,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3439,Build Cost,Cost of building the water node,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3446,Retirement Cost,Cost of retiring the water node,CAISOSA25 20250505,False
52,Water Demand,583,set of Water Nodes the Water Demand occurs at,3559,Demand Participation Factor,Proportion of water demand that occurs at the water node,CAISOSA25 20250505,False
52,Water Demand,74,The set of water nodes the facility draws water from,795,Ratio,Proportion of this facility's water consumption that gets drawn from this Water Node,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3432,Water Security,Proportion of local Water Demand that must be covered by Water Storage at the Water Node,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3450,x,Value to pass-through to solution,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3451,y,Value to pass-through to solution,CAISOSA25 20250505,False
52,Water Demand,564,Water Node objects,3452,z,Value to pass-through to solution,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3468,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3469,Enforce Bounds,If the storage bounds are enforced.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3470,Repair Time Distribution,"Distribution used to generate repair times (Auto,Constant,Uniform,Triangular,Exponential,Weibull,Lognormal,SEV,LEV)",CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3471,Expansion Optimality,Expansion planning integerization scheme.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3515,Expansion Storage,Indicates if Water Storage is eligible for expansion planning,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3517,Project Start Date,"Start date of Water storage project, for expansion planning.",CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3522,Retirement Storage,Indicates if Water Storage is eligible for retirement planning,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3472,Integerization Horizon,Number of years over which the expansion decisions are integerized,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3473,Units,Flag if the Water Storage is in service,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3477,Initial Volume,Initial volume of Water in the storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3484,Max Level,Max water storage level,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3485,System Curve Level,Level for which system curve is specified,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3486,Cross Section Area,Cross sectional area of the water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3487,Reference Level,Reference storage level,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3488,Reference Volume,Reference volume of water in the storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3489,Target,storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3490,Target Hour,end of hour storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3491,Target Day,end of day storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3492,Target Week,end of week storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3493,Target Month,end of month storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3494,Target Year,end of year storage target,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3497,Max Withdrawal,Maximum amount of water that can be withdrawn from the storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3498,Max Withdrawal Hour,Maximum amount of water that can be withdrawn from the storage in a hour,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3499,Max Withdrawal Day,Maximum amount of water that can be withdrawn from the storage in day,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3500,Max Withdrawal Week,Maximum amount of water that can be withdrawn from the storage in a week,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3501,Max Withdrawal Month,Maximum amount of water that can be withdrawn from the storage in a month,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3502,Max Withdrawal Year,Maximum amount of water that can be withdrawn from the storage in a year,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3503,Min Storage Target Percent,Minimum Storage Target Percent for water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3504,Max Storage Target Percent,Max Storage Target Percent for water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3505,Forced Outage Rate,Expected proportion of time the facility is unavailable due to forced outage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3506,Maintenance Rate,Expected proportion of time the facility is unavailable due to maintenance,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3507,Maintenance Frequency,Frequency of maintenance outages in an annual time frame,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3510,Mean Time to Repair,Mean time to repair,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3511,Min Time To Repair,Minimum time to repair,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3512,Max Time To Repair,Maximum time to repair,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3516,Lead Time,Number of years after which the expansion project can begin,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3518,Technical Life,Technical lifetime of the Water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3520,WACC,Weighted average cost of capital,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3521,Economic Life,Economic life of the Water storage (period over which fixed costs are recovered).,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3524,Expansion Max Volume,Expansion max volume associated with the Water Storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3526,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3527,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3474,Is Available,Indicates if Water Storage is available.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3475,Max Volume,Maximum volume of Water allowed in storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3476,Min Volume,Minimum volume of Water allowed in storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3480,Loss Rate,"Rate of loss due to evaporation, leakage, etc",CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3481,FO&M Charge,Annual fixed operation and maintenance charge,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3495,Target Penalty,Penalty for violating the target.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3496,Target Penalty Under,Penalty for violating the Min Storage Target.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3508,Outage Max Withdrawal,Storage Max Withdrawal during the outage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3509,Outage Max Injection,Storage Max Injection during the outage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3513,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3514,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3519,Build Cost,Cost of building the Water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3523,Retirement Cost,Cost of retiring the Water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3525,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3482,Energy Consumed Amount,Energy consumption defining the water storage energy consumption curve.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3483,Energy Consumed Withdrawal Level,Withdrawal level defining the water storage energy consumption curve.,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3478,Energy Usage,Energy consumption associated with releases from the water storage,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3479,Natural Inflow,Rate of inflow,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3528,x,Value to pass-through to solution,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3529,y,Value to pass-through to solution,CAISOSA25 20250505,False
53,Water Zone,573,Water Storage objects,3530,z,Value to pass-through to solution,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3554,Bid Quantity,Quantity bid in band,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3551,Demand,Demand for water,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3552,Shortage Price,Notional price of water shortage,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3553,Excess Price,Notional price of water oversupply,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3555,Bid Price,Value of water in band,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3556,x,Value to pass-through to solution,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3557,y,Value to pass-through to solution,CAISOSA25 20250505,False
54,Water Pump Station,580,Water Demand objects,3558,z,Value to pass-through to solution,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3560,Max Capacity Reserves,Maximum capacity reserves allowed,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3561,Min Capacity Reserves,Minimum capacity reserves allowed,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3562,Max Capacity Reserve Margin,Maximum capacity reserve margin for capacity planning,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3563,Min Capacity Reserve Margin,Minimum capacity reserve margin for capacity planning,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3564,x,Value to pass-through to solution,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3565,y,Value to pass-through to solution,CAISOSA25 20250505,False
55,Water Pump,584,Water Zone objects,3566,z,Value to pass-through to solution,CAISOSA25 20250505,False
56,Vehicle,594,Water Pump Station objects,3567,Configuration,Water Pump configuration (series or parallel),CAISOSA25 20250505,False
56,Vehicle,594,Water Pump Station objects,3568,Max Head,Maximum head of pump station,CAISOSA25 20250505,False
56,Vehicle,594,Water Pump Station objects,3569,Max Flow Rate,Maximum flow rate of pump station,CAISOSA25 20250505,False
56,Vehicle,594,Water Pump Station objects,3570,Max Power,Maximum power of pump station,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3577,Units,Number of installed units,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3586,Start Cost,Cost of starting a unit,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3587,Shutdown Cost,Cost of shutting down a unit,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3588,Min Up Time,Minimum number of hours a pump must be run after being started,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3589,Min Down Time,Minimum number of hours a pump must be off after being shut down,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3590,Max Up Time,Maximum number of hours a pump can be run after being started,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3591,Max Down Time,Maximum number of hours a pump can be off after being shut down,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3592,Must-Run Units,Number of must-run units,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3593,Commit,Number of units that should be committed,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3594,Initial Hours Up,Hours the pump has been up for at time zero,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3595,Initial Hours Down,Hours the pump has been down for at time zero,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3596,Max Starts,Maximum number of starts allowed,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3597,Max Starts Hour,Maximum number of starts allowed in a hour,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3598,Max Starts Day,Maximum number of starts allowed in a day,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3599,Max Starts Week,Maximum number of starts allowed in a week,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3600,Max Starts Month,Maximum number of starts allowed in a month,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3601,Max Starts Year,Maximum number of starts allowed in a year,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3603,Units Out,Number of units out of service,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3602,Max Starts Penalty,Penalty applied to violations of [Max Starts] constraints,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3578,Efficiency,Water Pump efficiency,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3579,Max Flow Rate,Max Flow Rate,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3580,Max Head,Max pump head,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3584,Flow Rate Point,Flow rate point for the pump curve,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3585,Head Point,Head point for the pump curve,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3581,Pump Curve Coefficient A,Pump Curve Coefficient A for the quadratic term,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3582,Pump Curve Coefficient B,Pump Curve Coefficient B for the linear term,CAISOSA25 20250505,False
57,Charging Station,603,Water Pump objects,3583,Pump Curve Coefficient C,Pump Curve Coefficient C for the constant term,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3613,Expansion Optimality,Expansion planning integerization scheme.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3615,End Effects Method,Method used to value or constrain end-of-period energy.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3616,Simultaneous Charge and Discharge,Vehicle can charge and discharge simultaneously,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3605,Energy Target,Vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3606,Energy Target Hour,End of hour vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3607,Energy Target Day,End of day vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3608,Energy Target Week,End of week vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3609,Energy Target Month,End of month vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3610,Energy Target Year,End of year vehicle stored energy target,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3614,Integerization Horizon,Number of years over which the expansion decisions are integerized,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3619,Units,Number of vehicles,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3620,Capacity,Capacity of the vehicle,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3621,Efficiency,Electric vehicle efficiency,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3623,Initial SoC,Initial state of charge,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3624,Max SoC,Allowable maximum state of charge,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3625,Min SoC,Allowable minimum state of charge,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3635,Max Energy Discharging,Max Energy Discharging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3636,Max Energy Discharging Hour,Max Energy Discharging Hour,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3637,Max Energy Discharging Day,Max Energy Discharging Day,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3638,Max Energy Discharging Week,Max Energy Discharging Week,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3639,Max Energy Discharging Month,Max Energy Discharging Month,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3640,Max Energy Discharging Year,Max Energy Discharging Year,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3641,Min Energy Discharging,Min Energy Discharging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3642,Min Energy Discharging Hour,Min Energy Discharging Hour,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3643,Min Energy Discharging Day,Min Energy Discharging Day,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3644,Min Energy Discharging Week,Min Energy Discharging Week,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3645,Min Energy Discharging Month,Min Energy Discharging Month,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3646,Min Energy Discharging Year,Min Energy Discharging Year,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3649,Max Energy Charging,Max Energy Discharging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3650,Max Energy Charging Hour,Max Energy Discharging Hour,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3651,Max Energy Charging Day,Max Energy Discharging Day,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3652,Max Energy Charging Week,Max Energy Discharging Week,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3653,Max Energy Charging Month,Max Energy Discharging Month,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3654,Max Energy Charging Year,Max Energy Discharging Year,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3655,Min Energy Charging,Min Energy Discharging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3656,Min Energy Charging Hour,Min Energy Discharging Hour,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3657,Min Energy Charging Day,Min Energy Discharging Day,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3658,Min Energy Charging Week,Min Energy Discharging Week,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3659,Min Energy Charging Month,Min Energy Discharging Month,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3660,Min Energy Charging Year,Min Energy Discharging Year,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3663,Charge Efficiency,Efficiency of charging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3664,Discharge Efficiency,Efficiency of discharging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3666,Inertia Constant,Stored energy per unit of power,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3676,Technical Life,Technical lifetime of the vehicle,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3677,WACC,Weighted average cost of capital,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3678,Economic Life,Economic life of the vehicle (period over which fixed costs are recovered),CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3679,Max Units Built,Maximum number of units automatically constructed in aggregate over the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3680,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3681,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3682,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3683,Max Units Built in Year,Maximum number of units automatically constructed in any single year of the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3684,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3685,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3686,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3612,Fixed Load Global,If [Fixed Load] applies across all Vehicles or unit-by-unit,CAISOSA25 20250505,False
58,Fleet,126,set of Vehicles that produce the Emission,1296,Distance Coefficient,Emissions produced per unit distance travelled,CAISOSA25 20250505,False
58,Fleet,126,set of Vehicles that produce the Emission,1297,Charging Coefficient,Emissions produced per unit of charging,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3611,Energy Target Penalty,Penalty for violating the vehicle stored energy target.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3617,Non-physical Charge Penalty,Penalty applied to non-physical charging of the vehicle. A value of -1 means none is allowed.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3618,Non-physical Discharge Penalty,Penalty applied to non-physical discharging of the vehicle. A value of -1 means none is allowed.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3626,Max Charge Rate,Maximum charge rate,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3627,Max Discharge Rate,Maximum discharge rate,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3628,Self Discharge Rate,Percentage of stored energy lost per hour due to self-discharge.,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3629,Max Cycles,Number of cycles allowed each interval,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3630,Max Cycles Hour,Number of cycles allowed each hour,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3631,Max Cycles Day,Number of cycles allowed each day,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3632,Max Cycles Week,Number of cycles allowed each week,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3633,Max Cycles Month,Number of cycles allowed each month,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3634,Max Cycles Year,Number of cycles allowed each year,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3647,Max Energy Discharging Penalty,Max Energy Discharging Penalty,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3648,Min Energy Discharging Penalty,Min Energy Discharging Penalty,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3661,Max Energy Charging Penalty,Max Energy Discharging Penalty,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3662,Min Energy Charging Penalty,Min Energy Discharging Penalty,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3667,VO&M Charge,Variable operation and maintenance charge,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3669,FO&M Charge,Annual fixed operation and maintenance charge,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3670,Capacity Degradation,Degradation in capacity with age in number of cycles,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3671,Charge Efficiency Degradation,Degradation in charge efficiency with age in number of cycles,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3672,Discharge Efficiency Degradation,Degradation in discharge efficiency with age in number of cycles,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3673,Initial Age,Age of the vehicle battery in number of cycles at the start of the simulation horizon,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3674,Purchase Cost,Cost of purchasing the vehicle,CAISOSA25 20250505,False
58,Fleet,607,Vehicle objects,3675,Disposal Cost,Cost of disposing of the vehicle,CAISOSA25 20250505,False
