class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
2,Generator,419,set of Generator objects involved in the Constraint,1981,Units Started Coefficient,Coefficient on the number of units started,CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,1982,Units Shutdown Coefficient,Coefficient on the number of units shutdown,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1983,Hours Down Coefficient,Coefficient of number of hours the generating unit has been off,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1984,Available Capacity Coefficient,Coefficient of available capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1985,Committed Capacity Coefficient,Coefficient of committed capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1986,Fuel Offtake Coefficient,Coefficient of fuel offtake,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1987,Waste Heat Coefficient,Coefficient of waste heat,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1988,Emission Coefficient,Coefficient of emission production,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1989,Heat Production Coefficient,Coefficient of heat production,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1990,Pump Load Coefficient,Coefficient of pump load,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1991,Pump Operating Hours Coefficient,Coefficient of number of hours the generating unit is running in pump mode,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1992,Units Pumping Coefficient,Coefficient on the number of units pumping,CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,1993,Pump Units Started Coefficient,Coefficient on the number of pump units started,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1994,Sync Cond Load Coefficient,Coefficient of synchronous condenser load,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1995,Units Sync Cond Coefficient,Coefficient of number of units running in synchronous condenser mode,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1996,Sync Cond Operating Hours Coefficient,Coefficient of number of hours the generating unit is running in synchronous condenser mode,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2002,Reserve Provision Coefficient,Coefficient of total reserve provision (from all types),CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,2003,Spinning Reserve Coefficient,Coefficient of reserve provided by spare capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2004,Sync Cond Reserve Coefficient,Coefficient of synchronous condenser reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2005,Pump Dispatchable Load Coefficient,Coefficient of pump dispatchable load reserve,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2006,Raise Reserve Provision Coefficient,Coefficient of raise reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2007,Lower Reserve Provision Coefficient,Coefficient of lower reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2008,Regulation Raise Reserve Provision Coefficient,Coefficient of regulation raise reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2009,Regulation Lower Reserve Provision Coefficient,Coefficient of regulation lower reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2010,Replacement Reserve Provision Coefficient,Coefficient of replacement reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2011,Reserve Units Coefficient,Coefficient of the number of units providing reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2012,Operating Reserve Units Coefficient,Coefficient of the number of units providing operating reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2013,Flexibility Up Coefficient,Coefficient of flexibility up,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2014,Flexibility Down Coefficient,Coefficient of flexibility down,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2015,Ramp Flexibility Up Coefficient,Coefficient of ramp flexibility up,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2016,Ramp Flexibility Down Coefficient,Coefficient of ramp flexibility down,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2017,Withdrawal Coefficient,Coefficient of generator heat withdrawal,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2018,Injection Coefficient,Coefficient of generator heat injection,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2019,Water Offtake Coefficient,Coefficient of generator water offtake,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2020,Water Consumption Coefficient,Coefficient of generator water consumption,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2026,Installed Capacity Coefficient,Coefficient of installed capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2027,Rated Capacity Coefficient,Coefficient of capacity as measured by Rating,CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,2028,Units Out Coefficient,Coefficient on the number of units out of service,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2029,Maintenance Coefficient,Coefficient of capacity on maintenance,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2030,Firm Capacity Coefficient,Coefficient of capacity as measured by [Firm Capacity],CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2031,Capacity Reserves Coefficient,Coefficient of generator contribution to capacity reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2032,Age Coefficient,Coefficient on the number of years since the expansion candidate was built,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2033,Units Built Coefficient,Coefficient of number of units built,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2034,Units Retired Coefficient,Coefficient of number of units retired,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2035,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2036,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2037,Capacity Built Coefficient,Coefficient of capacity built,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2038,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2039,Build Cost Coefficient,Coefficient of total build cost,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2040,Built Coefficient,Coefficient on binary variable indicating if any generation capacity is built to date,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2041,Built in Year Coefficient,Coefficient on binary variable indicating if any generation capacity is built in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,525,set of Generator objects that define when the Variable is active,2767,Available Capacity Coefficient,Coefficient of available capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,1,Generator objects,272,x,Value to pass-through to solution,CAISOIRP23Stochastic 20240517,False
2,Generator,1,Generator objects,273,y,Value to pass-through to solution,CAISOIRP23Stochastic 20240517,False
2,Generator,1,Generator objects,274,z,Value to pass-through to solution,CAISOIRP23Stochastic 20240517,False
2,Generator,408,set of generators that sell capacity into the market,1943,Offer Quantity,Quantity offered in band for capacity market,CAISOIRP23Stochastic 20240517,True
2,Generator,408,set of generators that sell capacity into the market,1944,Offer Price,Price of energy in band for capacity market,CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,1974,Generation Coefficient,Coefficient of generation measured at the generator-terminal,CAISOIRP23Stochastic 20240517,True
2,Generator,419,set of Generator objects involved in the Constraint,1975,Generation Squared Coefficient,Coefficient of the square of generation measured at the generator terminal,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1976,Generation SUM Squared Coefficient,Coefficient of the square of the summed generation measured at the generator terminal,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1977,Generation Sent Out Coefficient,Coefficient of generation measured at the station gate,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1978,Capacity Factor Coefficient,Coefficient of capacity factor.,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1997,Ramp Coefficient,Coefficient of ramp,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1998,Ramp Up Coefficient,Coefficient of ramp up,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,1999,Ramp Down Coefficient,Coefficient of ramp down,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2000,Ramp Up Violation Coefficient,Coefficient of max ramp up violation,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2001,Ramp Down Violation Coefficient,Coefficient of max ramp down violation,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2021,Net Profit Coefficient,Coefficient of net profit,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2022,Pool Revenue Coefficient,Coefficient of pool revenue,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2023,Net Revenue Coefficient,Coeffcient of net revenue,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2024,Start & Shutdown Cost Coefficient,Coefficient of start and shutdown cost,CAISOIRP23Stochastic 20240517,False
2,Generator,419,set of Generator objects involved in the Constraint,2025,Fixed Costs Coefficient,Coefficient of fixed costs,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2349,Generation Coefficient,Coefficient of generation measured at the generator-terminal,CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2350,Generation Squared Coefficient,Coefficient of the square of generation measured at the generator terminal,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2351,Generation SUM Squared Coefficient,Coefficient of the square of the summed generation measured at the generator terminal,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2352,Generation Sent Out Coefficient,Coefficient of generation measured at the station gate,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2353,Capacity Factor Coefficient,Coefficient of capacity factor.,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2354,Operating Hours Coefficient,Coefficient of number of hours of operation.,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2355,Units Generating Coefficient,Coefficient on the number of units generating,CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2356,Units Started Coefficient,Coefficient on the number of units started,CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2357,Units Shutdown Coefficient,Coefficient on the number of units shutdown,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2358,Hours Down Coefficient,Coefficient of number of hours the generating unit has been off,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2359,Available Capacity Coefficient,Coefficient of available capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2360,Committed Capacity Coefficient,Coefficient of committed capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2361,Fuel Offtake Coefficient,Coefficient of fuel offtake,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2362,Waste Heat Coefficient,Coefficient of waste heat,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2363,Emission Coefficient,Coefficient of emission production,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2364,Heat Production Coefficient,Coefficient of heat production,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2365,Pump Load Coefficient,Coefficient of pump load,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2366,Pump Operating Hours Coefficient,Coefficient of number of hours the generating unit is running in pump mode,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2367,Units Pumping Coefficient,Coefficient on the number of units pumping,CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2368,Pump Units Started Coefficient,Coefficient on the number of pump units started,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2369,Sync Cond Load Coefficient,Coefficient of synchronous condenser load,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2370,Units Sync Cond Coefficient,Coefficient of number of units running in synchronous condenser mode,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2371,Sync Cond Operating Hours Coefficient,Coefficient of number of hours the generating unit is running in synchronous condenser mode,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2372,Ramp Coefficient,Coefficient of ramp,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2373,Ramp Up Coefficient,Coefficient of ramp up,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2374,Ramp Down Coefficient,Coefficient of ramp down,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2375,Ramp Up Violation Coefficient,Coefficient of max ramp up violation,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2376,Ramp Down Violation Coefficient,Coefficient of max ramp down violation,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2377,Reserve Provision Coefficient,Coefficient of total reserve provision (from all types),CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2378,Spinning Reserve Coefficient,Coefficient of reserve provided by spare capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2379,Sync Cond Reserve Coefficient,Coefficient of synchronous condenser reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2380,Pump Dispatchable Load Coefficient,Coefficient of pump dispatchable load reserve,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2381,Raise Reserve Provision Coefficient,Coefficient of raise reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2382,Lower Reserve Provision Coefficient,Coefficient of lower reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2383,Regulation Raise Reserve Provision Coefficient,Coefficient of regulation raise reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2384,Regulation Lower Reserve Provision Coefficient,Coefficient of regulation lower reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2385,Replacement Reserve Provision Coefficient,Coefficient of replacement reserve provision,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2386,Reserve Units Coefficient,Coefficient of the number of units providing reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2387,Operating Reserve Units Coefficient,Coefficient of the number of units providing operating reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2388,Flexibility Up Coefficient,Coefficient of flexibility up,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2389,Flexibility Down Coefficient,Coefficient of flexibility down,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2390,Ramp Flexibility Up Coefficient,Coefficient of ramp flexibility up,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2391,Ramp Flexibility Down Coefficient,Coefficient of ramp flexibility down,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2392,Withdrawal Coefficient,Coefficient of generator heat withdrawal,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2393,Injection Coefficient,Coefficient of generator heat injection,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2394,Water Offtake Coefficient,Coefficient of generator water offtake,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2395,Water Consumption Coefficient,Coefficient of generator water consumption,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2396,Net Profit Coefficient,Coefficient of net profit,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2397,Pool Revenue Coefficient,Coefficient of pool revenue,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2398,Net Revenue Coefficient,Coeffcient of net revenue,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2399,Start & Shutdown Cost Coefficient,Coefficient of start and shutdown cost,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2400,Fixed Costs Coefficient,Coefficient of fixed costs,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2401,Installed Capacity Coefficient,Coefficient of installed capacity,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2402,Rated Capacity Coefficient,Coefficient of capacity as measured by Rating,CAISOIRP23Stochastic 20240517,True
2,Generator,465,set of Generator objects involved in the Objective,2403,Units Out Coefficient,Coefficient on the number of units out of service,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2404,Maintenance Coefficient,Coefficient of capacity on maintenance,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2405,Firm Capacity Coefficient,Coefficient of capacity as measured by [Firm Capacity],CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2406,Capacity Reserves Coefficient,Coefficient of generator contribution to capacity reserves,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2407,Age Coefficient,Coefficient on the number of years since the expansion candidate was built,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2408,Units Built Coefficient,Coefficient of number of units built,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2409,Units Retired Coefficient,Coefficient of number of units retired,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2410,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2411,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2412,Capacity Built Coefficient,Coefficient of capacity built,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2413,Capacity Retired Coefficient,Coefficient of capacity retired,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2414,Build Cost Coefficient,Coefficient of total build cost,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2415,Built Coefficient,Coefficient on binary variable indicating if any generation capacity is built to date,CAISOIRP23Stochastic 20240517,False
2,Generator,465,set of Generator objects involved in the Objective,2416,Built in Year Coefficient,Coefficient on binary variable indicating if any generation capacity is built in the year,CAISOIRP23Stochastic 20240517,False
2,Generator,507,set of generators whose equations include the decision variable,2695,Heat Input Definition Coefficient,Coefficient of the Decision Variable in the Generator Heat Input definition equation,CAISOIRP23Stochastic 20240517,False
2,Generator,525,set of Generator objects that define when the Variable is active,2763,Generation Coefficient,Coefficient of generation in condition,CAISOIRP23Stochastic 20240517,True
2,Generator,525,set of Generator objects that define when the Variable is active,2764,Units Generating Coefficient,Coefficient on the number of units generating,CAISOIRP23Stochastic 20240517,True
2,Generator,525,set of Generator objects that define when the Variable is active,2765,Units Started Coefficient,Coefficient on the number of unit starts,CAISOIRP23Stochastic 20240517,True
2,Generator,525,set of Generator objects that define when the Variable is active,2766,Units Sync Cond Coefficient,Coefficient of number of units running in synchronous condenser mode,CAISOIRP23Stochastic 20240517,False
2,Generator,525,set of Generator objects that define when the Variable is active,2768,Fuel Offtake Coefficient,Coefficient of fuel offtake  in condition,CAISOIRP23Stochastic 20240517,False
2,Generator,525,set of Generator objects that define when the Variable is active,2769,Units Out Coefficient,Coefficient on the number of units out of service,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,277,Mutually Exclusive,If the Fuel cannot be mixed with other Fuels associated with this Generator.,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,283,Is Available,If the fuel is available for use by the generator,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,310,Decomposition Method,Method used to pass the optimal stockpile trajectory from one simulation phase to the next.,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,852,Mutually Exclusive,If the Fuel cannot be mixed with other Fuels associated with this heat plant.,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,857,Is Available,If the fuel is available for use by the generator,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,278,Ratio,Fixed fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,279,Min Ratio,Minimum fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,280,Max Ratio,Maximum fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,281,Max Input,Maximum amount of fuel input to generator,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,284,Heat Rate Scalar,Scalar on base generator heat rate function,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,292,Decoupling Time,Number of hours Fuel can’t be used for Generation after a shutdown,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,293,Coupling Time,Number of hours Fuel has to be used after a start-up,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,295,Offer Quantity,MW offer in band,CAISOIRP23Stochastic 20240517,False
3,Power Station,7,fuels available for starting units,297,Offtake at Start,Fuel required to start a unit,CAISOIRP23Stochastic 20240517,True
3,Power Station,19,Fuel objects,315,Decomposition Bound Penalty,Penalty applied to violation of stockpile bounds when the decomposition implies possible violations.,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,316,Units,Flag if fuel exists,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,321,Heat Value,Heat value of fuel,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,339,Opening Inventory,Initial fuel in the stockpile,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,345,Max Withdrawal,Maximum amount of fuel that can be taken from stockpile,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,346,Max Withdrawal Hour,Maximum amount of fuel that can be taken from stockpile in a hour,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,347,Max Withdrawal Day,Maximum amount of fuel that can be taken from stockpile in a day,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,348,Max Withdrawal Week,Maximum amount of fuel that can be taken from stockpile in a week,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,349,Max Withdrawal Month,Maximum amount of fuel that can be taken from stockpile in a month,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,350,Max Withdrawal Year,Maximum amount of fuel that can be taken from stockpile in a year,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,351,Min Withdrawal,Amount of fuel that must be taken from stockpile,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,352,Min Withdrawal Hour,Amount of fuel that must be taken from stockpile each hour,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,353,Min Withdrawal Day,Amount of fuel that must be taken from stockpile each day,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,354,Min Withdrawal Week,Amount of fuel that must be taken from stockpile each week,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,355,Min Withdrawal Month,Amount of fuel that must be taken from stockpile each month,CAISOIRP23Stochastic 20240517,False
3,Power Station,19,Fuel objects,356,Min Withdrawal Year,Amount of fuel that must be taken from stockpile each year,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,853,Ratio,Fixed fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,854,Min Ratio,Minimum fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,855,Max Ratio,Maximum fuel mix ratio,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,856,Max Input,Maximum amount of fuel input to heat plant,CAISOIRP23Stochastic 20240517,False
3,Power Station,113,set of fuels consumed,858,Heat Rate Scalar,Scalar on base heat plant heat rate function,CAISOIRP23Stochastic 20240517,False
3,Power Station,114,fuels available for starting units,862,Offtake at Start,Fuel required to start a unit,CAISOIRP23Stochastic 20240517,True
3,Power Station,19,Fuel objects,309,Balance Period,Frequency of storage balance,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,276,Transport Charge,Transport charge (added to base fuel price),CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,282,Rating,Rating of generating units when running this fuel,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,285,Heat Rate Base,Constant term in fuel use function (no-load cost),CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,286,Heat Rate,Heat-rate at load point (used with Load Point) or 'b' in the heat input function,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,287,Heat Rate Incr,Average marginal heat-rate in band,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,288,Heat Rate Incr2,Second-order polynomial term in unit fuel use function,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,289,Heat Rate Incr3,Third-order polynomial term in unit fuel use function,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,290,Transition Cost Down,Cost required for Fuel Transition shutdown process (surplus over Production Offtake).,CAISOIRP23Stochastic 20240517,False
3,Power Station,6,set of fuels used by the generator,291,Transition Cost Up,Cost required for Fuel Transition start-up process (surplus over Production Offtake).,CAISOIRP23Stochastic 20240517,False
